Transaction_ID,Name,Platform,Publisher,Developer,Genre,Release_Date,Selling_Price,Discount,Region_Sales,Sales_Date,Rating
f7b5de7f,Grand Theft Auto,Mobile,Microsoft,Infinity Ward,Simulation,2023-01-09,52.54,44,Asia,2020-11-04,2
63209cce,FIFA,Mobile,Rockstar Games,Blizzard Entertainment,Strategy,2020-05-15,24.4,36,Europe,2021-04-02,9
4617100b,Grand Theft Auto,PS5,Nintendo,Infinity Ward,Strategy,2022-06-04,35.35,6,Europe,2021-01-17,2
37f4544a,Overwatch,XBox One,Ubisoft,Valve,First Person Shooter,2021-04-15,39.58,38,Europe,2022-11-30,5
158d2a80,Minecraft,PS4,Blizzard Entertainment,Infinity Ward,Strategy,2021-05-04,25.13,32,Asia,2022-08-04,3
200e6149,Overwatch,Mobile,Ubisoft,EA Sports,Simulation,2022-12-17,28.73,4,America,2020-07-06,1
0db55183,Minecraft,XBox One,Blizzard Entertainment,Valve,Role Playing,2023-06-13,42.7,29,Europe,2022-05-31,5
459782b3,Assassin's Creed,Nintendo Switch,Valve,Epic Games,Role Playing,2019-06-12,51.29,30,America,2024-01-16,4
9baa59fc,Madden NFL,Nintendo Switch,Microsoft,Respawn Entertainment,Sports,2023-07-06,34.27,23,Asia,2021-04-10,9
2ffc0c0e,FIFA,PC,Epic Games,Valve,First Person Shooter,2022-02-07,56.18,23,Asia,2020-09-01,5
3fe38197,Fortnite,Mobile,Valve,Infinity Ward,Strategy,2022-02-01,35.26,4,Europe,2019-03-15,6
8f4c1d2e,Minecraft,PS4,Electronic Arts,Epic Games,Strategy,2021-07-02,44.49,9,Europe,2020-01-11,1
8fbbcc1d,The Legend of Zelda,Mobile,Valve,Rockstar North,Simulation,2019-06-21,33.39,36,America,2020-07-15,5
8674a1db,World of Warcraft,PC,Blizzard Entertainment,Blizzard Entertainment,Sports,2020-09-28,43.31,43,Asia,2023-06-21,7
943f8f69,Counter-Strike,Nintendo Switch,Blizzard Entertainment,Nintendo EAD,Role Playing,2020-09-06,26.32,44,Asia,2022-05-25,3
96669715,Assassin's Creed,PC,Nintendo,Game Freak,Role Playing,2020-04-23,27.31,17,America,2021-06-08,2
7ec7356c,League of Legends,Mobile,Valve,Nintendo EAD,Strategy,2019-07-12,47.41,19,America,2022-04-13,8
afaedeb7,League of Legends,Mobile,Epic Games,Nintendo EAD,Sports,2019-09-01,35.03,6,America,2023-03-06,7
d400e0c9,The Legend of Zelda,Nintendo Switch,Epic Games,Game Freak,Role Playing,2022-01-09,55.23,50,Asia,2022-05-05,5
5df3698f,Assassin's Creed,Nintendo Switch,Electronic Arts,Game Freak,Role Playing,2023-03-26,52.48,19,Asia,2020-09-13,4
a0d6e7fe,FIFA,XBox One,Ubisoft,Game Freak,Sports,2023-10-11,31.95,38,America,2021-07-10,5
d32206fa,Grand Theft Auto,PS4,Rockstar Games,Nintendo EAD,Simulation,2022-07-17,21.8,49,Europe,2023-11-22,10
4a95f103,Minecraft,Nintendo Switch,Activision,EA Sports,Role Playing,2019-11-01,28.65,10,Europe,2023-03-30,4
c66cf471,Call of Duty,PS4,Nintendo,Rockstar North,Sports,2019-12-14,54.33,21,America,2021-08-02,10
6df6cf78,Overwatch,PC,Microsoft,Ubisoft Montreal,First Person Shooter,2021-12-20,51.71,13,America,2021-07-16,5
def3588a,Fortnite,PC,Valve,Valve,Sports,2020-09-14,52.57,43,Europe,2021-12-17,2
65d91b58,Super Mario,Nintendo Switch,Blizzard Entertainment,Valve,Strategy,2021-11-19,32.94,6,America,2020-07-05,7
a62b707e,League of Legends,PS4,Microsoft,EA Sports,Role Playing,2020-01-12,58.91,27,America,2023-05-01,7
5b65547f,Overwatch,Nintendo Switch,Valve,Rockstar North,Role Playing,2023-07-30,49.72,17,Europe,2020-09-25,8
f187f8bc,Madden NFL,Nintendo Switch,Nintendo,Rockstar North,Role Playing,2020-08-25,33.38,39,Europe,2019-07-05,5
b59b1fac,Super Mario,XBox One,Epic Games,Valve,Sports,2019-03-06,22.54,34,Asia,2022-09-25,1
d24b73e7,Fortnite,PC,Blizzard Entertainment,Rockstar North,Role Playing,2021-12-10,48.88,11,Europe,2022-01-10,8
75c20588,Assassin's Creed,PS4,Activision,EA Sports,First Person Shooter,2023-09-08,28.33,33,Asia,2023-04-08,9
d318cfe7,Fortnite,PC,Electronic Arts,Game Freak,Role Playing,2022-03-26,57.47,48,Asia,2021-02-18,9
930290b9,Overwatch,XBox One,Rockstar Games,Valve,First Person Shooter,2019-08-11,58.74,43,Asia,2023-04-29,7
4367284b,Super Mario,PS5,Epic Games,EA Sports,First Person Shooter,2019-12-03,51.18,48,Europe,2020-12-08,10
347c176c,Super Mario,PC,Blizzard Entertainment,Respawn Entertainment,Sports,2021-12-19,57.01,15,America,2020-01-28,9
8342b9b0,Super Mario,XBox One,Rockstar Games,Rockstar North,Strategy,2020-01-03,30.23,33,Asia,2021-06-19,6
27344211,Counter-Strike,Mobile,Epic Games,Nintendo EAD,Simulation,2020-09-02,41.97,49,Asia,2024-02-14,9
29c0d7d8,League of Legends,PC,Nintendo,Ubisoft Montreal,Simulation,2023-05-22,39.24,41,America,2023-03-05,6
8ab842c0,Grand Theft Auto,PS4,Electronic Arts,Blizzard Entertainment,First Person Shooter,2020-05-13,27.22,21,Asia,2019-05-19,8
3ec1ad3e,Minecraft,XBox One,Nintendo,Nintendo EAD,Sports,2023-02-02,56.42,42,Europe,2023-01-12,5
5ec236cb,Fortnite,PS5,Epic Games,Epic Games,Sports,2023-12-08,29.15,36,Europe,2023-12-22,10
eab825d5,League of Legends,PC,Epic Games,Ubisoft Montreal,Sports,2022-11-27,20.03,30,America,2021-04-05,2
aeec9fcf,World of Warcraft,XBox One,Rockstar Games,Infinity Ward,Simulation,2023-02-01,38.75,17,Europe,2022-07-17,2
63b80278,The Legend of Zelda,PS5,Epic Games,Ubisoft Montreal,Simulation,2023-01-15,29.65,28,Asia,2023-09-30,1
651e8d3b,Assassin's Creed,Mobile,Electronic Arts,Infinity Ward,Strategy,2022-04-29,29.34,28,Asia,2020-12-04,7
2b2812e6,Fortnite,PS4,Activision,Blizzard Entertainment,Sports,2019-06-11,30.11,27,Europe,2024-01-25,7
c678c8f0,Grand Theft Auto,PC,Epic Games,Ubisoft Montreal,Simulation,2020-05-13,34.45,22,America,2019-04-07,8
29ba4e94,Overwatch,Mobile,Activision,Infinity Ward,Sports,2022-05-29,35.12,24,Asia,2023-12-13,3
defc8061,Fortnite,Nintendo Switch,Epic Games,Nintendo EAD,Simulation,2019-08-10,49.56,49,America,2021-07-15,7
336901a6,Minecraft,PS4,Nintendo,Blizzard Entertainment,Simulation,2023-08-25,23.35,20,Europe,2021-07-23,5
8cb46a94,World of Warcraft,PS4,Ubisoft,Ubisoft Montreal,Strategy,2022-04-24,47.47,37,Asia,2023-05-07,2
3a11ca56,World of Warcraft,PS4,Valve,Game Freak,Sports,2022-12-13,31.7,2,Europe,2020-02-10,9
7a6121a4,Counter-Strike,PS4,Epic Games,Respawn Entertainment,Sports,2021-11-18,53.18,30,America,2022-08-19,8
87642a42,Assassin's Creed,PS5,Nintendo,Nintendo EAD,Role Playing,2019-06-03,25.95,1,Asia,2021-03-23,10
4d2029d3,League of Legends,Mobile,Nintendo,Rockstar North,Sports,2022-08-04,23.71,23,Asia,2019-03-24,4
0fdc4517,Madden NFL,Nintendo Switch,Electronic Arts,Game Freak,Role Playing,2023-04-20,30.43,20,Asia,2019-02-28,10
7f2d6c7b,The Legend of Zelda,PC,Blizzard Entertainment,Respawn Entertainment,Simulation,2023-06-17,51.27,19,Asia,2019-07-09,8
eae677b6,Fortnite,PS4,Microsoft,Valve,Sports,2021-10-17,38.32,46,America,2022-03-23,9
542da9b8,Overwatch,PC,Valve,Ubisoft Montreal,Strategy,2022-03-26,40.68,39,Asia,2019-10-07,10
a3ed1cde,Minecraft,XBox One,Nintendo,Rockstar North,Simulation,2021-05-17,43.59,16,Asia,2021-02-19,6
54881251,Super Mario,Mobile,Nintendo,Nintendo EAD,Sports,2023-03-15,32.67,41,America,2019-12-24,4
7b927422,Madden NFL,Mobile,Nintendo,Respawn Entertainment,Simulation,2023-10-21,22.54,50,America,2019-09-26,8
1f6e59f5,Overwatch,PS4,Electronic Arts,Valve,Simulation,2019-12-08,54.99,45,Europe,2020-01-25,8
9c41f2ed,Fortnite,PS4,Nintendo,Epic Games,Strategy,2023-05-10,20.32,13,America,2023-01-25,1
dbf52644,FIFA,Mobile,Microsoft,Game Freak,Strategy,2019-08-06,20.56,40,America,2021-10-10,2
ca1982b6,Battlefield,PC,Valve,EA Sports,Simulation,2020-05-30,32.89,19,America,2021-01-02,3
4b467e1b,League of Legends,Nintendo Switch,Electronic Arts,Ubisoft Montreal,First Person Shooter,2019-10-06,29.75,14,Europe,2023-09-30,5
b358fdcd,The Legend of Zelda,XBox One,Valve,Respawn Entertainment,Simulation,2021-09-24,39.82,49,Europe,2022-03-21,10
f2816b89,League of Legends,Mobile,Blizzard Entertainment,Infinity Ward,Role Playing,2020-07-21,37.42,27,Europe,2021-04-05,4
d46014c4,Pokemon,Nintendo Switch,Blizzard Entertainment,Ubisoft Montreal,Sports,2023-09-30,23.79,34,Europe,2019-06-19,2
635387c7,Grand Theft Auto,PC,Epic Games,EA Sports,Role Playing,2020-06-11,27.77,30,Europe,2021-01-03,7
99d8bf5d,Counter-Strike,PS5,Epic Games,Valve,First Person Shooter,2020-11-18,47.93,42,Asia,2023-01-27,5
44d72451,Madden NFL,PS4,Nintendo,EA Sports,Role Playing,2020-06-21,52.18,31,Europe,2022-06-28,6
fe8b2415,Pokemon,PS5,Nintendo,Rockstar North,Sports,2020-04-05,40.08,6,Europe,2020-07-21,10
ac92e3eb,Call of Duty,Mobile,Activision,Infinity Ward,Sports,2022-11-28,22.39,21,Asia,2023-08-13,9
f872b753,World of Warcraft,PC,Ubisoft,Blizzard Entertainment,Sports,2020-06-27,48.92,26,Asia,2022-04-09,3
a427a5c8,Assassin's Creed,PC,Ubisoft,Epic Games,First Person Shooter,2020-11-25,41.44,36,America,2021-04-08,5
95f2d49a,World of Warcraft,PC,Activision,Ubisoft Montreal,Strategy,2022-11-12,58.6,11,America,2020-01-16,4
223ba876,The Legend of Zelda,PC,Microsoft,Epic Games,First Person Shooter,2019-10-12,23.43,9,Europe,2023-12-11,8
3f61c823,Assassin's Creed,Mobile,Blizzard Entertainment,Game Freak,Strategy,2021-02-07,28.25,46,Europe,2022-12-12,9
d94aeccb,Madden NFL,PS4,Electronic Arts,Blizzard Entertainment,Sports,2019-08-04,23.37,0,Asia,2021-08-28,1
0b417030,Minecraft,PS5,Electronic Arts,Epic Games,Strategy,2020-04-10,23.68,37,Europe,2021-02-02,5
26b997ff,Super Mario,XBox One,Ubisoft,Valve,Sports,2024-01-07,22.6,17,America,2022-11-12,8
9b9a5e26,World of Warcraft,PS4,Rockstar Games,Respawn Entertainment,Strategy,2020-04-16,29.15,49,Asia,2020-01-12,1
70ab23d4,FIFA,PC,Valve,Blizzard Entertainment,First Person Shooter,2022-04-22,39.26,39,Asia,2023-09-29,5
8fb6776a,Super Mario,Mobile,Epic Games,Epic Games,Sports,2019-11-03,36.5,3,Europe,2020-05-29,1
2b012a22,Super Mario,PC,Valve,Game Freak,Role Playing,2020-03-19,45.25,31,America,2022-06-17,8
e6c3eed9,Madden NFL,PS4,Blizzard Entertainment,Valve,Simulation,2022-02-21,57.81,25,Europe,2023-08-22,10
cc2aaa25,Madden NFL,PS5,Nintendo,Game Freak,Strategy,2022-07-21,20.59,44,Europe,2020-11-23,4
01888f89,Overwatch,PS5,Valve,Ubisoft Montreal,Role Playing,2021-04-02,51.94,15,Asia,2021-03-02,7
9aab32aa,Counter-Strike,Nintendo Switch,Activision,Respawn Entertainment,Sports,2019-03-11,23.1,19,Europe,2020-08-28,6
aed43c10,Assassin's Creed,Nintendo Switch,Microsoft,Valve,Sports,2020-12-17,38.24,7,America,2019-03-01,2
6ead89b5,Grand Theft Auto,Mobile,Activision,Respawn Entertainment,Strategy,2022-02-03,21.81,22,Europe,2023-11-29,9
2e2fff8d,Counter-Strike,Nintendo Switch,Valve,Respawn Entertainment,Simulation,2019-09-09,46.86,13,America,2023-06-29,8
515ab76b,Minecraft,PC,Activision,Respawn Entertainment,Simulation,2022-05-23,45.23,23,Europe,2022-01-22,6
68370103,The Legend of Zelda,PS4,Ubisoft,Rockstar North,Sports,2019-12-28,32.8,37,America,2023-10-18,7
f7a11d17,Minecraft,Mobile,Microsoft,Game Freak,Simulation,2022-12-29,32.05,29,America,2019-05-11,10
0af2194b,Counter-Strike,Mobile,Rockstar Games,Blizzard Entertainment,Role Playing,2021-08-26,33.23,29,America,2023-09-14,3
651833bb,Grand Theft Auto,PS4,Blizzard Entertainment,EA Sports,First Person Shooter,2022-10-30,38.17,7,Asia,2019-06-21,7
88967e3e,World of Warcraft,Nintendo Switch,Activision,Game Freak,Role Playing,2019-03-09,22.12,3,Asia,2022-06-26,10
14bcf5bc,Overwatch,PS5,Nintendo,Blizzard Entertainment,First Person Shooter,2021-10-29,45.69,42,Europe,2021-07-11,3
34543d61,Madden NFL,Nintendo Switch,Nintendo,Valve,Simulation,2019-04-15,46.07,3,Asia,2021-08-12,1
1995c971,Overwatch,PS4,Activision,Valve,Sports,2023-02-24,20.09,7,Europe,2022-01-09,4
f1863cf4,FIFA,PC,Epic Games,Respawn Entertainment,Role Playing,2022-03-27,54.55,7,America,2023-01-12,3
3706cbc9,Assassin's Creed,Nintendo Switch,Activision,EA Sports,Role Playing,2021-07-08,52.88,21,Asia,2020-02-20,8
177b8dc8,League of Legends,Mobile,Electronic Arts,Epic Games,Sports,2020-05-25,46.26,41,Asia,2023-01-04,4
2aa05b2a,Assassin's Creed,XBox One,Ubisoft,Epic Games,Strategy,2022-01-04,29.78,16,America,2021-07-10,6
bdde9373,League of Legends,XBox One,Electronic Arts,Epic Games,First Person Shooter,2019-12-27,52.35,29,Europe,2021-03-31,8
73f48fb4,Overwatch,PS5,Blizzard Entertainment,Epic Games,Sports,2019-08-15,22.88,29,Asia,2021-05-26,2
d6586469,Pokemon,PS4,Microsoft,Respawn Entertainment,Role Playing,2021-12-26,57.68,14,Asia,2020-02-18,3
674218a5,Pokemon,PC,Microsoft,Valve,Simulation,2019-03-28,27.17,49,America,2020-04-07,6
97c41ac1,Battlefield,Mobile,Epic Games,Nintendo EAD,First Person Shooter,2020-04-05,49.72,18,America,2019-03-21,7
4ca7b532,Battlefield,XBox One,Epic Games,Blizzard Entertainment,Sports,2019-04-27,20.49,39,Europe,2021-04-09,8
62dff387,Super Mario,Nintendo Switch,Blizzard Entertainment,Blizzard Entertainment,First Person Shooter,2020-02-27,21.33,16,Europe,2024-01-29,3
9cc73333,World of Warcraft,Mobile,Electronic Arts,Nintendo EAD,Sports,2020-12-12,27.39,15,Asia,2023-05-05,2
2050437e,Overwatch,PC,Nintendo,Respawn Entertainment,Strategy,2021-11-07,22.17,42,Europe,2019-10-28,3
397f629a,Pokemon,PS4,Epic Games,Nintendo EAD,Strategy,2021-11-29,58.36,4,Europe,2021-10-25,4
82d5692a,Call of Duty,Mobile,Ubisoft,Blizzard Entertainment,Role Playing,2021-08-16,37.27,42,America,2023-04-28,1
fba34d0f,Madden NFL,Mobile,Valve,Epic Games,Role Playing,2021-06-11,33.41,16,Asia,2024-01-23,1
95d98cd9,Fortnite,Nintendo Switch,Activision,Nintendo EAD,Role Playing,2023-06-29,45.88,44,America,2022-01-27,9
adab4436,World of Warcraft,PC,Blizzard Entertainment,Blizzard Entertainment,Simulation,2020-10-31,57.7,34,Europe,2024-01-10,6
2e39d55f,Battlefield,PS4,Microsoft,Valve,First Person Shooter,2021-11-18,56.4,30,Europe,2023-04-18,8
e503f6cf,Madden NFL,Mobile,Ubisoft,Ubisoft Montreal,Sports,2021-02-10,20.75,8,Asia,2022-11-07,9
1ee72e16,Pokemon,PC,Ubisoft,Epic Games,Sports,2021-02-18,33.06,11,Asia,2021-11-02,10
3d225d1c,League of Legends,Mobile,Electronic Arts,Epic Games,Sports,2019-08-15,53.24,22,Asia,2023-09-01,6
9a112f29,Counter-Strike,XBox One,Epic Games,Respawn Entertainment,Role Playing,2021-11-30,26.73,23,Europe,2020-02-17,10
7b414ae9,Battlefield,XBox One,Valve,Ubisoft Montreal,First Person Shooter,2019-05-31,49.64,29,Asia,2022-06-04,2
e6474b24,FIFA,PS4,Electronic Arts,Nintendo EAD,Simulation,2020-01-01,23.83,32,Asia,2021-08-27,6
c8d6e3c3,FIFA,XBox One,Activision,Respawn Entertainment,Strategy,2020-11-27,51.53,21,America,2022-02-11,4
dc97c66e,Madden NFL,PS4,Nintendo,Rockstar North,Simulation,2022-08-26,21.09,25,Europe,2019-08-09,3
ea1b0200,The Legend of Zelda,Mobile,Activision,Epic Games,Role Playing,2019-05-06,36.35,16,Asia,2023-04-11,5
68d97ed4,Counter-Strike,PS5,Activision,Nintendo EAD,Simulation,2020-04-30,21.47,6,America,2022-02-01,3
9b36347e,Counter-Strike,XBox One,Rockstar Games,Blizzard Entertainment,Role Playing,2020-12-06,32.6,14,America,2019-03-03,6
d915f8f2,Fortnite,PC,Electronic Arts,Valve,First Person Shooter,2021-01-24,30.24,21,America,2019-11-12,7
6600e8ff,Grand Theft Auto,PC,Epic Games,Valve,First Person Shooter,2022-01-07,49.54,17,America,2023-03-20,7
3c969e57,Counter-Strike,PS4,Blizzard Entertainment,Blizzard Entertainment,First Person Shooter,2020-06-03,42.66,41,Europe,2021-12-07,1
793d16ac,League of Legends,PS5,Nintendo,Nintendo EAD,Strategy,2021-08-27,20.76,46,America,2021-07-02,1
e843ad77,Call of Duty,Mobile,Rockstar Games,Game Freak,First Person Shooter,2019-04-20,59.32,40,America,2024-02-04,10
24e6c755,League of Legends,Nintendo Switch,Electronic Arts,Respawn Entertainment,Simulation,2022-04-21,36.07,31,America,2021-04-28,9
eefd1aa5,Counter-Strike,PC,Nintendo,Valve,Strategy,2020-08-22,55.71,19,America,2022-10-08,1
fee72304,Counter-Strike,PS5,Epic Games,Rockstar North,Sports,2020-11-16,28.23,6,Europe,2021-10-13,6
73ff50e0,Counter-Strike,PC,Nintendo,EA Sports,Role Playing,2023-04-08,49.61,25,America,2020-05-02,8
8ffeea05,Overwatch,PS4,Activision,Epic Games,Role Playing,2019-08-01,25.63,34,Europe,2022-09-08,9
26375bb7,Madden NFL,PS4,Activision,Nintendo EAD,First Person Shooter,2019-04-16,25.43,21,America,2022-08-04,4
25680556,Fortnite,Nintendo Switch,Microsoft,Nintendo EAD,First Person Shooter,2020-03-05,25.47,41,Europe,2019-10-27,7
6f2cefc8,Madden NFL,PS4,Activision,Respawn Entertainment,Sports,2020-12-17,21.49,23,America,2023-05-11,10
31d59fb6,Overwatch,Nintendo Switch,Electronic Arts,Blizzard Entertainment,Strategy,2023-04-01,59.65,29,Asia,2019-09-17,1
00de8c04,FIFA,Mobile,Activision,Rockstar North,Simulation,2021-05-13,29.28,13,America,2022-03-21,4
7ee81b50,Call of Duty,PS4,Microsoft,Game Freak,First Person Shooter,2021-07-02,59.09,39,Asia,2019-07-05,1
10c59ae4,FIFA,PC,Electronic Arts,Blizzard Entertainment,Strategy,2020-04-25,25.22,42,America,2020-03-19,4
8b6ce9e1,Minecraft,PS4,Microsoft,Nintendo EAD,Sports,2022-05-23,46.59,20,Asia,2020-01-14,5
a5af63f9,The Legend of Zelda,XBox One,Epic Games,Ubisoft Montreal,Sports,2020-12-23,21.89,9,Asia,2020-04-26,2
21c5478e,Pokemon,Mobile,Valve,Game Freak,Role Playing,2023-08-07,35.11,15,Asia,2023-05-29,4
5f9e0c77,World of Warcraft,Mobile,Blizzard Entertainment,Epic Games,Role Playing,2020-06-30,46.2,9,America,2020-10-09,7
fbfe0be5,Pokemon,PS5,Microsoft,Respawn Entertainment,Sports,2021-01-18,23.82,34,Asia,2023-04-04,6
c83c0906,Pokemon,PC,Rockstar Games,Game Freak,Sports,2020-11-24,46.53,23,Asia,2020-08-10,4
eb2fa08b,League of Legends,Mobile,Rockstar Games,Valve,Role Playing,2023-05-29,44.56,23,America,2021-09-05,3
1e8b5927,World of Warcraft,PS5,Valve,Blizzard Entertainment,Simulation,2019-06-30,21.85,22,America,2023-01-25,10
afcb287b,League of Legends,XBox One,Ubisoft,Rockstar North,Strategy,2021-11-22,23.02,35,America,2021-08-16,9
6ca7da22,The Legend of Zelda,Mobile,Electronic Arts,Epic Games,Simulation,2021-11-11,50.33,1,Asia,2021-03-04,6
7f43d137,Assassin's Creed,PS5,Rockstar Games,Respawn Entertainment,Sports,2022-09-23,30.24,49,Europe,2020-12-16,7
f2b6aceb,Fortnite,XBox One,Epic Games,EA Sports,Sports,2021-01-11,32.27,43,America,2021-08-14,9
dea9cb2c,Overwatch,PS4,Rockstar Games,Epic Games,Simulation,2019-12-28,28.95,47,America,2020-06-01,5
0f40b40b,Assassin's Creed,PS4,Valve,EA Sports,First Person Shooter,2019-05-17,24.04,37,America,2019-06-11,10
8e312051,Madden NFL,Mobile,Blizzard Entertainment,Ubisoft Montreal,First Person Shooter,2020-10-29,29.11,50,Asia,2020-11-03,10
b90d61e2,Counter-Strike,XBox One,Ubisoft,Valve,Simulation,2020-02-08,26.97,22,Asia,2020-01-11,8
bae2f1e1,League of Legends,PC,Electronic Arts,Ubisoft Montreal,Role Playing,2019-11-25,27.26,31,America,2021-06-06,8
6a3ed750,World of Warcraft,Mobile,Nintendo,Infinity Ward,Role Playing,2019-06-30,35.15,47,America,2021-01-31,1
56210e27,Pokemon,PS4,Nintendo,EA Sports,First Person Shooter,2022-09-30,58.91,38,Europe,2019-04-12,8
d06675df,Grand Theft Auto,PC,Nintendo,Nintendo EAD,Strategy,2023-02-04,51.86,19,America,2021-02-19,1
98dcba40,Fortnite,PS5,Valve,Epic Games,Simulation,2023-07-29,26.33,31,Asia,2021-12-24,7
31e77253,Call of Duty,PS4,Ubisoft,Game Freak,Sports,2022-08-25,49.32,23,Europe,2023-08-01,1
dd551f12,Assassin's Creed,XBox One,Ubisoft,Game Freak,Role Playing,2019-11-25,30.17,32,Asia,2020-11-17,1
28d4b75b,FIFA,Mobile,Microsoft,Valve,Role Playing,2020-01-01,53.3,6,Asia,2022-12-15,8
00b8efab,Minecraft,Mobile,Epic Games,Respawn Entertainment,Simulation,2020-03-11,36.47,41,Europe,2021-02-25,5
0d2ba452,Overwatch,XBox One,Ubisoft,Epic Games,Simulation,2021-11-14,31.33,26,America,2022-02-12,7
1a4c5bf0,Battlefield,PS4,Nintendo,Valve,Simulation,2023-03-18,25.05,25,America,2021-07-24,2
a38b5519,FIFA,XBox One,Electronic Arts,Respawn Entertainment,Role Playing,2023-05-21,32.17,2,Asia,2019-11-03,5
60a3df5d,FIFA,Mobile,Microsoft,Ubisoft Montreal,Strategy,2023-08-19,40.02,9,America,2019-05-16,4
ee3874c1,Super Mario,PS4,Microsoft,Nintendo EAD,Simulation,2023-06-05,31.94,50,America,2019-11-27,4
de375a44,World of Warcraft,Nintendo Switch,Electronic Arts,Epic Games,Simulation,2020-08-20,52.17,33,Asia,2019-09-04,8
c9c93e1e,Grand Theft Auto,PS4,Epic Games,Infinity Ward,Sports,2020-02-10,44.38,49,Europe,2020-01-02,1
c84362ea,Fortnite,PC,Nintendo,Ubisoft Montreal,Simulation,2022-12-17,37.13,16,Asia,2020-03-17,1
e51b5146,Minecraft,PS5,Nintendo,Game Freak,Role Playing,2020-09-18,20.2,40,Europe,2022-03-11,5
0109bbe2,Fortnite,XBox One,Nintendo,Respawn Entertainment,Role Playing,2022-10-09,30.55,40,America,2020-08-02,10
f4826478,Assassin's Creed,PS5,Electronic Arts,EA Sports,Simulation,2023-03-22,40.48,7,Europe,2021-07-10,2
189b4910,Madden NFL,PS4,Electronic Arts,Game Freak,First Person Shooter,2020-08-17,37.18,49,Asia,2021-12-30,8
a96a52d9,The Legend of Zelda,PS4,Ubisoft,Ubisoft Montreal,First Person Shooter,2022-01-22,30.7,12,Europe,2022-01-03,5
ab06d0cf,Pokemon,PS4,Activision,Ubisoft Montreal,Sports,2022-08-11,49.82,26,America,2021-01-20,5
0f26cd2a,Assassin's Creed,PC,Nintendo,Blizzard Entertainment,First Person Shooter,2023-10-02,49.19,10,Asia,2021-04-14,4
728ed150,Fortnite,PS5,Activision,EA Sports,First Person Shooter,2023-08-21,43.33,15,Asia,2020-08-08,7
9d3ac5c6,Assassin's Creed,PS5,Nintendo,Rockstar North,Sports,2022-12-28,34.26,13,America,2023-04-19,9
d332740e,FIFA,XBox One,Ubisoft,Rockstar North,Role Playing,2019-04-27,37.49,47,Europe,2020-04-21,8
ee0b3689,Assassin's Creed,PS4,Blizzard Entertainment,EA Sports,Simulation,2021-10-05,38.15,47,America,2021-06-10,2
f67a4429,World of Warcraft,XBox One,Nintendo,Blizzard Entertainment,Strategy,2023-04-17,46.8,41,Asia,2021-08-14,7
94771891,World of Warcraft,PC,Ubisoft,Infinity Ward,First Person Shooter,2023-06-02,45.0,50,Asia,2022-04-10,4
c317af9e,Assassin's Creed,Nintendo Switch,Electronic Arts,Infinity Ward,First Person Shooter,2022-08-26,54.68,40,America,2019-07-10,9
f4ea4025,Fortnite,Mobile,Epic Games,EA Sports,Sports,2021-11-02,29.7,19,America,2021-10-24,8
1f73c304,FIFA,Mobile,Nintendo,Epic Games,Sports,2023-05-11,46.47,28,Asia,2022-08-18,7
6730dddc,Minecraft,PC,Valve,EA Sports,Strategy,2020-10-03,42.01,0,Asia,2021-01-13,3
cdd72823,Call of Duty,Nintendo Switch,Nintendo,Valve,First Person Shooter,2019-07-11,45.0,19,America,2020-11-22,2
b2cacd7e,Madden NFL,PS4,Nintendo,Valve,First Person Shooter,2019-04-24,27.09,1,Asia,2021-07-07,6
98664164,World of Warcraft,Mobile,Epic Games,Epic Games,First Person Shooter,2020-05-13,38.88,29,Asia,2022-06-09,8
53bdad5f,FIFA,PS5,Microsoft,Rockstar North,Role Playing,2023-09-12,29.28,6,Europe,2022-12-25,8
110daad9,Call of Duty,PS5,Ubisoft,EA Sports,Simulation,2019-03-08,36.19,16,Europe,2021-03-27,5
ba19fa88,Super Mario,XBox One,Rockstar Games,Ubisoft Montreal,Role Playing,2020-10-10,50.98,25,Asia,2019-08-14,1
2e9adcfd,Fortnite,Nintendo Switch,Nintendo,Nintendo EAD,Role Playing,2019-08-18,33.38,37,America,2021-06-25,6
fef6bc85,Counter-Strike,XBox One,Electronic Arts,Infinity Ward,First Person Shooter,2023-12-26,27.1,28,Europe,2023-05-11,5
d438d4fb,FIFA,PS4,Rockstar Games,Respawn Entertainment,Sports,2022-03-17,35.35,40,Europe,2021-02-17,6
ac34159a,Counter-Strike,PS5,Nintendo,Infinity Ward,Role Playing,2023-06-21,58.39,45,Asia,2023-08-21,9
fa46106d,Madden NFL,XBox One,Epic Games,Infinity Ward,Sports,2024-01-12,34.84,6,America,2022-04-03,7
b0d1fca5,Grand Theft Auto,Nintendo Switch,Blizzard Entertainment,EA Sports,Simulation,2023-01-17,33.3,16,America,2020-04-19,7
f5c54107,Battlefield,PS4,Ubisoft,Blizzard Entertainment,Role Playing,2019-07-01,53.88,46,America,2021-06-09,2
7cdd6a2e,World of Warcraft,PS4,Valve,Respawn Entertainment,First Person Shooter,2019-03-02,30.7,31,Europe,2022-08-27,9
c6fad5ea,The Legend of Zelda,Nintendo Switch,Nintendo,Epic Games,Simulation,2020-06-20,50.56,42,Europe,2022-06-07,3
971d6de5,Pokemon,XBox One,Nintendo,Epic Games,First Person Shooter,2023-11-21,35.6,37,America,2022-03-11,5
b525cdaa,Grand Theft Auto,PC,Blizzard Entertainment,Ubisoft Montreal,Strategy,2023-10-15,26.31,31,America,2020-03-12,9
