SaleID,GameID,PlatformID,Price,DateSold,RegionSalesID,Discounts,Rating
S16528,G03,PL02,22,2022/12/14,3,0.678687504,59
S16529,G17,PL01,27,2022/12/14,1,0.223998828,96
S16530,G34,PL04,44,2022/12/14,1,0.742411088,66
S16531,G06,PL04,94,2022/12/15,2,0.640451301,86
S16532,G31,PL04,52,2022/12/15,3,0.600812606,33
S16533,G48,PL03,34,2022/12/15,3,0.629676841,35
S16534,G49,PL02,27,2022/12/15,1,0.681813549,30
S16535,G29,PL04,52,2022/12/15,2,0.362916668,30
S16536,G29,PL01,27,2022/12/15,2,0.349689097,43
S16537,G15,PL03,50,2022/12/15,2,0.310809181,58
S16538,G31,PL03,39,2022/12/15,1,0.374833117,47
S16539,G26,PL03,25,2022/12/15,1,0.61322737,62
S16540,G37,PL01,10,2022/12/15,2,0.40755108,42
S16541,G30,PL02,32,2022/12/15,3,0.489638882,99
S16542,G44,PL01,22,2022/12/16,3,0.470179041,59
S16543,G33,PL03,51,2022/12/16,2,0.264113869,76
S16544,G13,PL03,61,2022/12/16,1,0.456845146,84
S16545,G44,PL04,47,2022/12/16,3,0.362525317,59
S16546,G25,PL04,37,2022/12/16,3,0.299317802,44
S16547,G26,PL03,25,2022/12/16,3,0.300762072,96
S16548,G22,PL04,77,2022/12/16,1,0.501824907,59
S16549,G05,PL04,54,2022/12/16,3,0.554670763,66
S16550,G48,PL01,22,2022/12/16,1,0.677631436,63
S16551,G20,PL04,76,2022/12/16,3,0.706535824,69
S16552,G11,PL04,82,2022/12/16,3,0.559231505,61
S16553,G33,PL04,64,2022/12/17,3,0.469819465,89
S16554,G35,PL04,44,2022/12/17,3,0.34433988,93
S16555,G25,PL03,24,2022/12/17,1,0.65,86
S16556,G22,PL01,52,2022/12/17,2,0.332072043,86
S16557,G33,PL04,64,2022/12/18,3,0.482147797,65
S16558,G14,PL04,64,2022/12/18,3,0.407970512,68
S16559,G32,PL04,64,2022/12/18,2,0.499915332,89
S16560,G25,PL03,24,2022/12/18,1,0.585220041,34
S16561,G09,PL02,47,2022/12/18,1,0.202102381,81
S16562,G05,PL02,39,2022/12/18,1,0.590622089,55
S16563,G10,PL04,37,2022/12/18,1,0.60911009,69
S16564,G02,PL03,60,2022/12/18,1,0.639734412,36
S16565,G19,PL01,49,2022/12/18,2,0.66055111,61
S16566,G16,PL03,24,2022/12/18,3,0.749704985,64
S16567,G50,PL01,11,2022/12/18,2,0.299634331,77
S16568,G38,PL01,9,2022/12/18,3,0.455780214,49
S16569,G40,PL02,46,2022/12/18,2,0.426140696,66
S16570,G16,PL03,24,2022/12/18,3,0.514487375,77
S16571,G36,PL04,36,2022/12/18,2,0.512806469,49
S16572,G38,PL02,19,2022/12/18,1,0.698176289,32
S16573,G04,PL03,39,2022/12/18,3,0.21886312,64
S16574,G34,PL03,31,2022/12/19,3,0.20805136,39
S16575,G44,PL04,47,2022/12/19,1,0.616597389,38
S16576,G23,PL01,53,2022/12/19,1,0.202051905,57
S16577,G40,PL04,61,2022/12/19,1,0.674613532,65
S16578,G47,PL04,47,2022/12/19,1,0.289606682,95
S16579,G41,PL03,61,2022/12/19,1,0.225977108,95
S16580,G48,PL01,22,2022/12/19,2,0.665343646,44
S16581,G41,PL04,74,2022/12/19,1,0.6953546,39
S16582,G38,PL04,34,2022/12/19,3,0.510336835,81
S16583,G28,PL02,25,2022/12/19,3,0.579031037,83
S16584,G34,PL01,19,2022/12/19,3,0.330917874,56
S16585,G02,PL04,73,2022/12/19,3,0.458933258,48
S16586,G15,PL01,38,2022/12/20,2,0.48,99
S16587,G29,PL04,52,2022/12/20,2,0.701763675,36
S16588,G48,PL01,22,2022/12/20,1,0.683925556,50
S16589,G43,PL04,47,2022/12/20,2,0.553796514,77
S16590,G22,PL04,77,2022/12/20,2,0.416841203,85
S16591,G28,PL03,27,2022/12/20,3,0.704030297,57
S16592,G30,PL01,22,2022/12/20,2,0.571460355,95
S16593,G03,PL04,37,2022/12/20,1,0.713448579,63
S16594,G19,PL02,59,2022/12/20,1,0.448351285,39
S16595,G46,PL02,32,2022/12/21,3,0.689993241,51
S16596,G33,PL01,39,2022/12/21,3,0.40715602,100
S16597,G39,PL04,46,2022/12/21,1,0.330231381,58
S16598,G36,PL01,11,2022/12/21,3,0.264935631,92
S16599,G04,PL01,27,2022/12/21,3,0.281477228,44
S16600,G21,PL01,51,2022/12/21,1,0.599049687,59
S16601,G09,PL04,62,2022/12/21,2,0.678317451,73
S16602,G33,PL04,64,2022/12/21,2,0.438800588,88
S16603,G31,PL04,52,2022/12/22,3,0.461167606,79
S16604,G04,PL04,52,2022/12/22,1,0.446629205,71
S16605,G32,PL03,51,2022/12/22,3,0.50599432,57
S16606,G34,PL03,31,2022/12/22,1,0.404477391,36
S16607,G43,PL03,34,2022/12/22,2,0.732464113,34
S16608,G50,PL03,23,2022/12/22,2,0.44279614,69
S16609,G26,PL01,13,2022/12/22,3,0.265053951,36
S16610,G28,PL01,15,2022/12/23,2,0.648093967,83
S16611,G43,PL02,32,2022/12/23,2,0.538619358,31
S16612,G23,PL04,78,2022/12/23,2,0.60833143,79
S16613,G40,PL03,48,2022/12/23,3,0.42315549,76
S16614,G18,PL04,54,2022/12/23,2,0.250923195,92
S16615,G27,PL04,37,2022/12/23,1,0.401911648,33
S16616,G50,PL02,21,2022/12/23,1,0.367734644,97
S16617,G02,PL01,48,2022/12/24,3,0.515958829,36
S16618,G39,PL04,46,2022/12/24,2,0.350009383,66
S16619,G12,PL03,62,2022/12/24,3,0.735922975,93
S16620,G13,PL04,74,2022/12/24,2,0.202001109,96
S16621,G30,PL04,47,2022/12/24,1,0.251798282,64
S16622,G32,PL04,64,2022/12/24,3,0.332781322,64
S16623,G49,PL04,42,2022/12/25,2,0.337289296,52
S16624,G45,PL02,32,2022/12/25,2,0.206603489,84
S16625,G30,PL03,34,2022/12/25,2,0.48149158,89
S16626,G13,PL02,59,2022/12/25,3,0.297977357,54
S16627,G30,PL02,32,2022/12/25,1,0.342547779,80
S16628,G11,PL01,57,2022/12/25,3,0.342067034,30
S16629,G19,PL04,74,2022/12/25,2,0.585959323,34
S16630,G16,PL04,37,2022/12/25,1,0.308001212,71
S16631,G06,PL03,81,2022/12/26,1,0.717112806,37
S16632,G29,PL03,39,2022/12/26,1,0.386947389,82
S16633,G11,PL03,69,2022/12/26,1,0.688119396,68
S16634,G15,PL01,38,2022/12/26,1,0.468706585,58
S16635,G16,PL04,37,2022/12/26,1,0.281916398,85
S16636,G06,PL04,94,2022/12/26,3,0.655441637,87
S16637,G48,PL03,34,2022/12/26,1,0.292116249,42
S16638,G27,PL02,22,2022/12/26,3,0.465119833,67
S16639,G41,PL01,49,2022/12/26,2,0.507940917,65
S16640,G18,PL04,54,2022/12/27,3,0.609268977,64
S16641,G04,PL04,52,2022/12/27,2,0.301458342,60
S16642,G46,PL01,22,2022/12/27,1,0.75,81
S16643,G14,PL04,64,2022/12/27,3,0.652340421,83
S16644,G17,PL04,52,2022/12/27,1,0.304118832,39
S16645,G11,PL01,57,2022/12/27,2,0.744869292,85
S16646,G36,PL03,23,2022/12/27,2,0.204902927,73
S16647,G34,PL04,44,2022/12/27,3,0.602186381,36
S16648,G40,PL02,46,2022/12/27,3,0.360254319,55
S16649,G46,PL03,34,2022/12/27,3,0.513153929,54
S16650,G44,PL01,22,2022/12/27,3,0.395159392,36
S16651,G07,PL04,52,2022/12/27,2,0.612640038,100
S16652,G38,PL02,19,2022/12/27,2,0.237641291,43
S16653,G45,PL02,32,2022/12/28,2,0.241034612,80
S16654,G28,PL01,15,2022/12/28,1,0.427012395,38
S16655,G49,PL02,27,2022/12/28,3,0.71611137,79
S16656,G38,PL03,21,2022/12/28,2,0.259378262,82
S16657,G34,PL03,31,2022/12/28,1,0.360549811,45
S16658,G49,PL04,42,2022/12/28,1,0.500459149,48
S16659,G09,PL03,49,2022/12/28,2,0.478286653,50
S16660,G49,PL04,42,2022/12/28,2,0.594253805,86
S16661,G01,PL01,29,2022/12/28,1,0.626697731,60
S16662,G21,PL04,76,2022/12/28,1,0.615056964,89
S16663,G09,PL02,47,2022/12/28,3,0.681908408,35
S16664,G39,PL04,46,2022/12/28,1,0.450676851,79
S16665,G49,PL02,27,2022/12/28,1,0.503329859,88
S16666,G48,PL02,32,2022/12/28,3,0.362681215,33
S16667,G33,PL03,51,2022/12/28,3,0.725529761,93
S16668,G07,PL03,39,2022/12/29,3,0.567382592,71
S16669,G50,PL01,11,2022/12/29,1,0.674761702,49
S16670,G05,PL04,54,2022/12/29,1,0.58,51
S16671,G42,PL04,36,2022/12/29,2,0.352039585,72
S16672,G42,PL01,11,2022/12/29,1,0.520092828,31
S16673,G22,PL03,64,2022/12/29,1,0.539663302,98
S16674,G22,PL01,52,2022/12/29,1,0.2703508,99
S16675,G04,PL01,27,2022/12/29,2,0.739492504,36
S16676,G44,PL01,22,2022/12/29,2,0.48996354,96
S16677,G47,PL04,47,2022/12/30,3,0.539309647,48
S16678,G37,PL02,20,2022/12/30,1,0.311404892,82
S16679,G27,PL04,37,2022/12/30,1,0.682539252,46
S16680,G38,PL02,19,2022/12/30,1,0.243017082,54
S16681,G38,PL02,19,2022/12/30,1,0.376430841,96
S16682,G04,PL03,39,2022/12/30,3,0.370646349,47
S16683,G37,PL04,35,2022/12/31,1,0.713863296,63
S16684,G40,PL02,46,2022/12/31,2,0.205832447,63
S16685,G23,PL04,78,2022/12/31,1,0.478326547,90
S16686,G20,PL03,63,2023/01/01,3,0.449455668,69
S16687,G29,PL04,52,2023/01/01,2,0.323977762,80
S16688,G33,PL03,51,2023/01/01,2,0.66,97
S16689,G47,PL01,22,2023/01/01,3,0.705014569,81
S16690,G06,PL02,79,2023/01/01,3,0.717286849,55
S16691,G34,PL01,19,2023/01/01,1,0.732797227,77
S16692,G47,PL04,47,2023/01/01,2,0.313754485,36
S16693,G25,PL03,24,2023/01/01,2,0.678248662,48
S16694,G37,PL03,22,2023/01/01,2,0.455531379,35
S16695,G41,PL03,61,2023/01/01,1,0.370686648,84
S16696,G39,PL03,33,2023/01/01,3,0.368297691,65
S16697,G21,PL02,61,2023/01/01,1,0.60703115,71
S16698,G32,PL04,64,2023/01/02,3,0.26896117,51
S16699,G30,PL04,47,2023/01/02,3,0.232697335,78
S16700,G43,PL04,47,2023/01/02,3,0.230839366,63
S16701,G15,PL04,63,2023/01/02,1,0.320675093,42
S16702,G20,PL04,76,2023/01/02,3,0.492955322,62
S16703,G33,PL03,51,2023/01/02,1,0.268226332,39
S16704,G25,PL01,12,2023/01/02,3,0.69,40
S16705,G29,PL04,52,2023/01/02,1,0.69,85
S16706,G29,PL03,39,2023/01/02,1,0.354894939,37
S16707,G45,PL04,47,2023/01/02,3,0.249839946,64
S16708,G48,PL04,47,2023/01/03,2,0.375699849,38
S16709,G36,PL03,23,2023/01/03,3,0.2611003,78
S16710,G44,PL03,34,2023/01/03,1,0.300277234,93
S16711,G05,PL04,54,2023/01/03,3,0.347391537,97
S16712,G46,PL04,47,2023/01/03,1,0.669213375,57
S16713,G29,PL01,27,2023/01/04,2,0.594318056,35
S16714,G42,PL04,36,2023/01/04,3,0.618489796,91
S16715,G13,PL01,49,2023/01/05,2,0.644651917,36
S16716,G22,PL02,62,2023/01/05,1,0.669636417,30
S16717,G29,PL04,52,2023/01/05,3,0.706871554,69
S16718,G09,PL02,47,2023/01/05,1,0.39886065,50
S16719,G41,PL04,74,2023/01/05,1,0.66,47
S16720,G07,PL04,52,2023/01/05,1,0.411956397,72
S16721,G41,PL03,61,2023/01/05,3,0.379202538,34
S16722,G29,PL01,27,2023/01/05,3,0.221191298,83
S16723,G42,PL04,36,2023/01/05,1,0.667699729,80
S16724,G21,PL04,76,2023/01/05,3,0.591337574,58
S16725,G38,PL01,9,2023/01/05,1,0.59837999,94
S16726,G43,PL03,34,2023/01/05,3,0.336673957,87
S16727,G06,PL03,81,2023/01/05,1,0.520648567,48
S16728,G31,PL01,27,2023/01/06,3,0.469515037,57
S16729,G29,PL01,27,2023/01/06,2,0.249854038,42
S16730,G40,PL01,36,2023/01/06,1,0.465066645,63
S16731,G09,PL01,37,2023/01/06,3,0.641940967,88
S16732,G17,PL04,52,2023/01/06,2,0.651660852,37
S16733,G32,PL01,39,2023/01/06,3,0.266995176,97
S16734,G43,PL02,32,2023/01/06,3,0.221760708,36
S16735,G25,PL04,37,2023/01/06,2,0.3578482,49
S16736,G30,PL02,32,2023/01/06,3,0.328608933,93
S16737,G19,PL04,74,2023/01/06,3,0.456468342,79
S16738,G36,PL04,36,2023/01/07,1,0.537300233,98
S16739,G33,PL04,64,2023/01/07,2,0.46630245,42
S16740,G17,PL04,52,2023/01/07,1,0.62,30
S16741,G16,PL01,12,2023/01/07,1,0.493155997,71
S16742,G26,PL04,38,2023/01/07,2,0.607553276,49
S16743,G33,PL04,64,2023/01/07,1,0.309819701,40
S16744,G29,PL02,37,2023/01/07,3,0.560828135,37
S16745,G50,PL01,11,2023/01/07,2,0.48516277,60
S16746,G15,PL04,63,2023/01/07,3,0.365457068,36
S16747,G29,PL01,27,2023/01/07,2,0.213125004,66
S16748,G33,PL01,39,2023/01/07,1,0.3,70
S16749,G39,PL02,31,2023/01/07,2,0.311477277,57
S16750,G23,PL03,65,2023/01/07,2,0.34762841,45
S16751,G06,PL01,69,2023/01/07,2,0.673810112,81
S16752,G03,PL02,22,2023/01/07,2,0.39,30
S16753,G40,PL01,36,2023/01/08,3,0.49,77
S16754,G05,PL01,29,2023/01/08,3,0.604620785,72
S16755,G15,PL04,63,2023/01/08,3,0.728275735,47
S16756,G23,PL02,63,2023/01/08,3,0.621753967,89
S16757,G26,PL04,38,2023/01/08,2,0.404424658,36
S16758,G08,PL02,59,2023/01/08,3,0.688458766,68
S16759,G22,PL01,52,2023/01/08,1,0.607784856,88
S16760,G10,PL04,37,2023/01/08,2,0.557876174,42
S16761,G08,PL01,49,2023/01/09,1,0.56516724,94
S16762,G24,PL01,10,2023/01/09,2,0.6335688,35
S16763,G11,PL01,57,2023/01/09,3,0.54,95
S16764,G01,PL01,29,2023/01/09,1,0.232942495,64
S16765,G42,PL01,11,2023/01/09,2,0.37,85
S16766,G45,PL04,47,2023/01/09,3,0.744230614,88
S16767,G21,PL04,76,2023/01/09,3,0.631722643,94
S16768,G09,PL04,62,2023/01/09,3,0.641589145,53
S16769,G17,PL03,39,2023/01/09,3,0.275178852,38
S16770,G17,PL04,52,2023/01/10,2,0.702154591,93
S16771,G17,PL02,37,2023/01/10,1,0.650238313,31
S16772,G09,PL03,49,2023/01/10,3,0.24709094,61
S16773,G16,PL01,12,2023/01/10,2,0.45040007,91
S16774,G27,PL01,12,2023/01/10,2,0.732017843,93
S16775,G31,PL03,39,2023/01/10,1,0.20123527,75
S16776,G42,PL04,36,2023/01/10,3,0.411147422,33
S16777,G18,PL04,54,2023/01/10,2,0.72998335,88
S16778,G34,PL02,29,2023/01/10,2,0.698784287,51
S16779,G35,PL04,44,2023/01/10,2,0.577182451,88
S16780,G36,PL03,23,2023/01/11,3,0.49986313,59
S16781,G48,PL04,47,2023/01/11,3,0.278628969,32
S16782,G45,PL03,34,2023/01/11,3,0.485728411,40
S16783,G09,PL04,62,2023/01/11,2,0.705688341,43
S16784,G39,PL01,21,2023/01/11,1,0.720466739,34
S16785,G31,PL02,37,2023/01/11,1,0.59237009,60
S16786,G37,PL01,10,2023/01/11,1,0.328417216,31
S16787,G19,PL04,74,2023/01/11,1,0.472705083,83
S16788,G44,PL02,32,2023/01/11,3,0.218205295,82
S16789,G35,PL01,19,2023/01/11,2,0.549511508,52
S16790,G06,PL01,69,2023/01/11,1,0.241379317,80
S16791,G13,PL02,59,2023/01/11,1,0.403786453,87
S16792,G47,PL01,22,2023/01/12,3,0.232719346,88
S16793,G19,PL02,59,2023/01/12,1,0.569362178,97
S16794,G27,PL04,37,2023/01/12,2,0.42041444,78
S16795,G47,PL01,22,2023/01/12,3,0.6595648,44
S16796,G23,PL02,63,2023/01/12,2,0.241512087,85
S16797,G28,PL01,15,2023/01/12,1,0.436562344,84
S16798,G39,PL03,33,2023/01/12,1,0.662785653,76
S16799,G10,PL02,22,2023/01/12,1,0.459075346,30
S16800,G19,PL04,74,2023/01/12,2,0.380346668,99
S16801,G41,PL01,49,2023/01/12,3,0.432406648,89
S16802,G37,PL04,35,2023/01/12,2,0.52,43
S16803,G06,PL04,94,2023/01/13,1,0.474051438,51
S16804,G28,PL01,15,2023/01/13,2,0.222807738,88
S16805,G17,PL04,52,2023/01/13,2,0.296939622,87
S16806,G44,PL01,22,2023/01/13,2,0.673176023,79
S16807,G36,PL03,23,2023/01/13,2,0.244541665,61
S16808,G11,PL02,67,2023/01/13,3,0.736178568,78
S16809,G32,PL02,49,2023/01/13,3,0.257785802,69
S16810,G29,PL01,27,2023/01/13,2,0.505914947,88
S16811,G26,PL02,23,2023/01/13,2,0.582113355,59
S16812,G08,PL01,49,2023/01/13,3,0.25,51
S16813,G01,PL01,29,2023/01/13,2,0.418150375,51
S16814,G33,PL02,49,2023/01/13,2,0.584983208,90
S16815,G03,PL04,37,2023/01/13,3,0.609689828,48
S16816,G27,PL04,37,2023/01/13,2,0.381187973,74
S16817,G02,PL04,73,2023/01/13,1,0.29,81
S16818,G40,PL04,61,2023/01/14,3,0.716146289,73
S16819,G20,PL01,51,2023/01/14,2,0.317893777,98
S16820,G03,PL02,22,2023/01/14,3,0.732636691,84
S16821,G32,PL02,49,2023/01/14,2,0.51,39
S16822,G27,PL04,37,2023/01/14,2,0.710860238,84
S16823,G02,PL04,73,2023/01/14,2,0.45,43
S16824,G25,PL03,24,2023/01/14,1,0.626297926,65
S16825,G17,PL03,39,2023/01/14,1,0.330335475,93
S16826,G46,PL04,47,2023/01/14,3,0.654205739,99
S16827,G24,PL01,10,2023/01/14,3,0.261029964,46
S16828,G07,PL04,52,2023/01/15,1,0.256809991,52
S16829,G33,PL01,39,2023/01/15,3,0.37721376,90
S16830,G07,PL04,52,2023/01/15,1,0.64660566,34
S16831,G31,PL04,52,2023/01/15,3,0.644122593,31
S16832,G25,PL04,37,2023/01/15,1,0.280971138,81
S16833,G03,PL02,22,2023/01/15,2,0.492697905,46
S16834,G46,PL03,34,2023/01/15,3,0.491259428,97
S16835,G44,PL01,22,2023/01/15,2,0.529788258,44
S16836,G35,PL01,19,2023/01/16,3,0.272512112,44
S16837,G46,PL02,32,2023/01/16,1,0.601765265,31
S16838,G43,PL02,32,2023/01/16,1,0.373259234,75
S16839,G24,PL01,10,2023/01/16,2,0.670815751,70
S16840,G16,PL04,37,2023/01/16,1,0.574514852,35
S16841,G02,PL04,73,2023/01/16,3,0.26,98
S16842,G18,PL01,29,2023/01/16,3,0.647818673,38
S16843,G01,PL03,41,2023/01/16,3,0.659550695,56
S16844,G29,PL02,37,2023/01/16,3,0.286010087,79
S16845,G27,PL01,12,2023/01/16,2,0.581276004,37
S16846,G13,PL01,49,2023/01/17,2,0.634786609,79
S16847,G40,PL04,61,2023/01/17,2,0.453915811,90
S16848,G10,PL04,37,2023/01/17,3,0.724610851,98
S16849,G48,PL02,32,2023/01/17,2,0.319032112,44
S16850,G30,PL04,47,2023/01/17,1,0.267109586,55
S16851,G13,PL03,61,2023/01/17,2,0.509098185,72
S16852,G12,PL04,75,2023/01/17,1,0.516122764,62
S16853,G17,PL01,27,2023/01/17,1,0.247177255,81
S16854,G19,PL04,74,2023/01/17,3,0.747992326,41
S16855,G05,PL01,29,2023/01/18,2,0.409935563,87
S16856,G10,PL03,24,2023/01/18,3,0.596454073,57
S16857,G16,PL02,22,2023/01/18,3,0.62,43
S16858,G23,PL01,53,2023/01/18,1,0.322929717,42
S16859,G25,PL01,12,2023/01/18,1,0.428849058,50
S16860,G18,PL01,29,2023/01/18,2,0.256606459,95
S16861,G04,PL04,52,2023/01/18,2,0.535809417,71
S16862,G30,PL01,22,2023/01/18,3,0.356146459,85
S16863,G02,PL04,73,2023/01/18,3,0.61179904,40
S16864,G28,PL01,15,2023/01/18,3,0.473709467,44
S16865,G09,PL04,62,2023/01/18,1,0.369557913,82
S16866,G04,PL02,37,2023/01/19,1,0.503195954,61
S16867,G42,PL01,11,2023/01/19,2,0.319146342,66
S16868,G20,PL03,63,2023/01/19,3,0.230075308,68
S16869,G43,PL04,47,2023/01/19,3,0.401060328,51
S16870,G37,PL01,10,2023/01/19,3,0.502926754,98
S16871,G23,PL04,78,2023/01/19,1,0.396890498,82
S16872,G06,PL04,94,2023/01/19,3,0.514728456,96
S16873,G25,PL04,37,2023/01/19,2,0.728384781,39
S16874,G03,PL01,12,2023/01/19,1,0.292963394,70
S16875,G02,PL02,58,2023/01/20,1,0.41446829,73
S16876,G20,PL02,61,2023/01/20,3,0.361099396,65
S16877,G41,PL04,74,2023/01/20,2,0.588337372,32
S16878,G16,PL04,37,2023/01/20,1,0.452838516,77
S16879,G02,PL04,73,2023/01/20,1,0.60323306,76
S16880,G16,PL02,22,2023/01/20,2,0.333011962,43
S16881,G28,PL02,25,2023/01/20,2,0.58,37
S16882,G30,PL04,47,2023/01/20,1,0.38776722,87
S16883,G32,PL04,64,2023/01/20,3,0.661226308,89
S16884,G23,PL01,53,2023/01/20,3,0.419871872,95
S16885,G41,PL01,49,2023/01/21,1,0.543269887,92
S16886,G18,PL02,39,2023/01/21,2,0.74125522,48
S16887,G13,PL03,61,2023/01/21,2,0.242240165,45
S16888,G02,PL01,48,2023/01/21,3,0.345380643,40
S16889,G02,PL01,48,2023/01/21,1,0.454162552,90
S16890,G22,PL01,52,2023/01/21,2,0.661664852,47
S16891,G09,PL02,47,2023/01/21,3,0.456579664,42
S16892,G17,PL02,37,2023/01/22,1,0.559541088,81
S16893,G17,PL04,52,2023/01/22,1,0.72,97
S16894,G32,PL03,51,2023/01/22,1,0.595974253,66
S16895,G14,PL04,64,2023/01/22,1,0.719937101,77
S16896,G26,PL03,25,2023/01/22,2,0.654277638,33
S16897,G22,PL03,64,2023/01/22,2,0.613535909,70
S16898,G08,PL04,74,2023/01/22,3,0.707979959,31
S16899,G28,PL01,15,2023/01/22,3,0.45520086,62
S16900,G43,PL04,47,2023/01/22,1,0.417273633,30
S16901,G14,PL01,39,2023/01/23,2,0.326743237,84
S16902,G25,PL04,37,2023/01/23,3,0.373561012,55
S16903,G27,PL04,37,2023/01/23,3,0.716250855,63
S16904,G01,PL02,39,2023/01/23,3,0.404413181,63
S16905,G28,PL03,27,2023/01/23,1,0.6740968,64
S16906,G34,PL01,19,2023/01/23,3,0.600281597,38
S16907,G06,PL01,69,2023/01/23,1,0.748519291,33
S16908,G45,PL02,32,2023/01/23,3,0.326751116,77
S16909,G47,PL01,22,2023/01/23,1,0.69,40
S16910,G25,PL02,22,2023/01/23,2,0.440436597,58
S16911,G43,PL01,22,2023/01/23,3,0.212683824,74
S16912,G11,PL04,82,2023/01/23,1,0.576962775,44
S16913,G43,PL01,22,2023/01/24,2,0.266769012,55
S16914,G04,PL01,27,2023/01/24,1,0.27028421,82
S16915,G46,PL04,47,2023/01/24,2,0.436033839,98
S16916,G11,PL01,57,2023/01/24,2,0.62861431,97
S16917,G04,PL03,39,2023/01/24,1,0.451409119,64
S16918,G39,PL02,31,2023/01/24,2,0.68349959,49
S16919,G49,PL02,27,2023/01/24,1,0.382015244,33
S16920,G11,PL01,57,2023/01/25,3,0.415448368,73
S16921,G49,PL04,42,2023/01/25,3,0.572789038,94
S16922,G15,PL03,50,2023/01/25,2,0.493379931,89
S16923,G09,PL02,47,2023/01/25,3,0.515875767,80
S16924,G31,PL03,39,2023/01/25,2,0.417146301,79
S16925,G05,PL04,54,2023/01/25,1,0.691608441,31
S16926,G46,PL02,32,2023/01/26,1,0.419780246,42
S16927,G10,PL01,12,2023/01/26,3,0.68,59
S16928,G28,PL01,15,2023/01/26,3,0.392300305,93
S16929,G35,PL01,19,2023/01/26,1,0.455930729,83
S16930,G32,PL01,39,2023/01/26,2,0.46528323,54
S16931,G25,PL03,24,2023/01/27,3,0.566093312,60
S16932,G22,PL01,52,2023/01/27,1,0.368221782,92
S16933,G14,PL04,64,2023/01/27,1,0.332983822,35
S16934,G45,PL04,47,2023/01/27,1,0.57043639,45
S16935,G34,PL03,31,2023/01/27,2,0.398231989,87
S16936,G38,PL04,34,2023/01/27,2,0.476806006,56
S16937,G39,PL04,46,2023/01/27,1,0.702180365,36
S16938,G27,PL03,24,2023/01/28,3,0.25,47
S16939,G41,PL01,49,2023/01/28,1,0.39,34
S16940,G10,PL04,37,2023/01/28,2,0.588657725,88
S16941,G29,PL04,52,2023/01/28,3,0.709396577,88
S16942,G39,PL02,31,2023/01/28,2,0.535187336,69
S16943,G36,PL04,36,2023/01/28,2,0.407957812,60
S16944,G10,PL04,37,2023/01/29,3,0.219267,57
S16945,G10,PL04,37,2023/01/29,2,0.607236556,86
S16946,G26,PL03,25,2023/01/29,2,0.489038169,81
S16947,G01,PL04,54,2023/01/30,1,0.667927232,80
S16948,G38,PL04,34,2023/01/30,3,0.231987035,98
S16949,G15,PL04,63,2023/01/30,3,0.349834887,67
S16950,G44,PL02,32,2023/01/30,3,0.374195013,85
S16951,G20,PL01,51,2023/01/30,3,0.38261667,41
S16952,G48,PL01,22,2023/01/30,2,0.697580621,58
S16953,G49,PL01,17,2023/01/30,1,0.557065555,47
S16954,G50,PL04,36,2023/01/30,1,0.2235746,62
S16955,G41,PL03,61,2023/01/30,3,0.415820237,51
S16956,G25,PL02,22,2023/01/30,2,0.366317988,95
S16957,G48,PL03,34,2023/01/30,3,0.524272594,41
S16958,G34,PL02,29,2023/01/30,2,0.4,43
S16959,G44,PL03,34,2023/01/31,3,0.339457849,37
S16960,G03,PL04,37,2023/01/31,2,0.471445479,89
S16961,G34,PL04,44,2023/01/31,3,0.38057016,71
S16962,G04,PL04,52,2023/01/31,3,0.417477985,66
S16963,G46,PL01,22,2023/01/31,3,0.654623729,53
S16964,G27,PL03,24,2023/01/31,2,0.544395242,57
S16965,G16,PL01,12,2023/01/31,3,0.39,38
S16966,G09,PL04,62,2023/01/31,1,0.463675086,84
S16967,G12,PL02,60,2023/01/31,1,0.473750109,87
S16968,G37,PL04,35,2023/01/31,2,0.564224281,96
S16969,G18,PL04,54,2023/01/31,1,0.39339222,81
S16970,G49,PL03,29,2023/01/31,3,0.42032148,86
S16971,G42,PL04,36,2023/01/31,1,0.32996055,85
S16972,G33,PL04,64,2023/01/31,1,0.486385707,46
S16973,G32,PL02,49,2023/01/31,1,0.553341912,70
S16974,G13,PL03,61,2023/02/01,2,0.734448256,94
S16975,G49,PL04,42,2023/02/01,1,0.6190281,95
S16976,G50,PL03,23,2023/02/01,1,0.6,45
S16977,G19,PL04,74,2023/02/01,2,0.332539245,77
S16978,G32,PL04,64,2023/02/01,1,0.428957711,99
S16979,G39,PL04,46,2023/02/01,3,0.449820709,65
S16980,G39,PL02,31,2023/02/01,3,0.621721407,48
S16981,G16,PL02,22,2023/02/01,3,0.565132429,85
S16982,G06,PL04,94,2023/02/01,2,0.650196677,97
S16983,G18,PL04,54,2023/02/01,2,0.226731037,52
S16984,G34,PL04,44,2023/02/02,3,0.297043926,34
S16985,G40,PL03,48,2023/02/02,3,0.639317965,65
S16986,G31,PL04,52,2023/02/02,1,0.455981872,81
S16987,G03,PL03,24,2023/02/02,1,0.505368749,52
S16988,G33,PL03,51,2023/02/02,1,0.520074496,49
S16989,G17,PL04,52,2023/02/02,3,0.353373295,86
S16990,G07,PL04,52,2023/02/02,1,0.637298704,73
S16991,G15,PL04,63,2023/02/03,1,0.266667354,99
S16992,G38,PL04,34,2023/02/03,1,0.258907986,57
S16993,G09,PL01,37,2023/02/03,3,0.544704971,83
S16994,G41,PL02,59,2023/02/03,3,0.508458486,41
